# setID,﻿BGC_PaThWs,BGC_PaDesConst,BGC_ThDesConst,BGC_sigmaPaPOC,BGC_sigmaPaCa,BGC_sigmaPaOp,BGC_sigmaPaDu,BGC_sigmaPaNeph,BGC_sigmaThPOC,BGC_sigmaThCa,BGC_sigmaThOp,BGC_sigmaThDu,BGC_sigmaThNeph
1012,2219.5499972992684,1.244525353790094,0.928291494603548,0.0063408122067074,0.0439853397232289,0.1666467812568885,0.0176901811015957,0.0005010297077821,0.0907320679512636,2.555644809899968,0.0499777593961743,0.040879551424688,0.0395215038465103
1013,3537.996547453792,3.779412721722924,2.9226590216510613,0.004086774949635,0.0038497907384184,0.1746541916415327,0.0154236992081147,0.0035941175879811,0.0346943395110463,6.196158438698284,0.0337573446729363,0.0415795922217862,0.0041090855986999
1014,3658.485158056469,3.285781431539795,2.4374487296759164,0.0158896125263296,0.0348687182764232,0.0690734709757076,0.0118221667350292,0.0089890276716927,0.1103164492534512,5.08968442715846,0.0757314154290695,0.0333761865264213,0.0305050765838687
1015,1494.2060307355391,1.6046238011015577,3.930901073519551,0.0154989711698263,0.0724251089850479,0.0386722769571171,0.0234020573366457,0.0030527406546768,0.0572665198448771,2.53057152037021,0.0594071010988694,0.0326857215364099,0.017373396549065
1016,1733.451266600664,1.999791546281476,2.7898274969843238,0.0151984674455092,0.2252028462558236,0.087436715774898,0.0180083186004687,0.0096070255886382,0.1257761222104332,5.07898560504475,0.0693730514260243,0.0301862113684197,0.012032222751435
1017,4170.750224182319,1.6751085666172914,2.9041070968946663,0.0170619235611907,0.204204813598586,0.0790294545465595,0.0171759140260817,0.0170482398790779,0.0282400207407168,5.356172971165598,0.1061429902168869,0.0511975941192581,0.0201271414545622
1018,2614.8143849636776,4.077020310075399,0.7895666038314795,0.0084035425893388,0.1909202623798896,0.0182965627727155,0.0136309583107569,0.0031880014284501,0.1349187243708201,2.0879547996793457,0.0236572920380798,0.0448387998304539,0.0144176768150264
1019,2988.608704699306,1.8839011042337075,3.769350599688348,0.0035083193776915,0.0062926591550492,0.1064817178335749,0.0172553015212087,0.0038359547163661,0.0424233886395651,3.356926742645709,0.2027593614960302,0.0248522994396436,0.0166460998522329
1020,2178.347868804473,3.047037590625342,1.146561325582646,0.0217420280539347,0.0239070320181614,0.1260085483667005,0.009894901791386,0.000109645325192,0.0554658081872895,1.8767520765830288,0.1914192375512988,0.0333943541995356,0.0057218617132274
1021,4284.783689877571,4.760351325943186,1.003694505014864,0.0175598308197718,0.0007128326806313,0.1032787729468967,0.0129256290062467,0.0104484049046795,0.0787699915756021,7.167640163343791,0.0705732069560078,0.0342132999144453,0.0140890248217286
1022,4723.053727803224,3.1962237843492747,2.7706995662567317,0.0198849075221187,0.0146565491770091,0.2110063991632056,0.0205503165971032,0.0090090483324737,0.0371705804669027,5.124576727035054,0.1872006179803915,0.0256973675681585,0.0248867164179445
1023,3138.740659395533,4.202447669583359,3.915958971915532,0.0185611521568356,0.0306095834910603,0.014634225841523,0.0230186757424325,0.016771564142678,0.1373625595482157,4.025756628699824,0.0453343610326159,0.0449193452426435,0.044521234894319
1024,3168.828379540014,4.644404327798398,1.4497512019674983,0.0067303573031942,0.0639649515024579,0.0115238725071362,0.0097255128606299,0.0044271600516965,0.1180206103363626,3.95494526990179,0.0985008005733884,0.0410273202245528,0.017730300684371
1025,1214.6879584337512,2.493282754493768,2.989466809831214,0.0051899388593621,0.030486747154166,0.1388235928854623,0.0170047965852188,0.0025223926872783,0.0810185438305947,6.229676225644815,0.0992252913329215,0.0272068640603435,0.0124444354182193
1026,2378.2683297032763,0.7788074188577043,1.7326897053096966,0.0087812896574965,0.1840882703877596,0.1461307756277082,0.0259690596084048,0.0148699836195322,0.0544228293700738,3.344297782413552,0.1604966499489674,0.0401521670388542,0.0317431469175556
1027,2832.46727595783,4.075786716406727,3.10827599812092,0.0144910580801529,0.155516123304274,0.1756777569632409,0.0241785758607837,0.0151738756995119,0.0868756984802333,1.8274233926148635,0.1307284393830006,0.0532497099537883,0.0376668581839494
1028,3648.073021289268,1.4001473376895377,3.0988603513737965,0.0127006084480255,0.2059252469697015,0.1383477793797713,0.0204421826818146,0.0158168365538184,0.1281761944547434,1.5029546049097209,0.0814233583588311,0.0473535649854114,0.0189847125068971
1029,1625.2190442226724,4.72056010206972,1.6460711056228567,0.006122967095446,0.1156161775558854,0.1156769084296972,0.0071842372498979,0.005718842910366,0.0428315865543684,0.9614659355530436,0.140797622352948,0.0276396905016075,0.025830904265792
1030,2900.3340459597125,1.084399153434192,2.299708621438238,0.0113153987431831,0.2066937522692518,0.1937827374090566,0.0240409474094874,0.0036472454013835,0.0843016711387394,6.413132729858717,0.185593325659458,0.0471824802343867,0.0251624545300839
1031,3800.8110547509327,2.0110587009714145,3.915037735127367,0.0161410955822674,0.1695676968161083,0.2156080361389501,0.0205267738943756,0.0187505151823928,0.0617703998813402,2.20725876121626,0.0792605217608435,0.0501769819073984,0.0441607124298868
1032,2861.996911825244,3.717065899073941,3.2795279657391614,0.0192143742512644,0.0714550518964284,0.1970659986942188,0.006014075881451,0.000730795794076,0.0451231252668235,0.6195447906759931,0.184405724059567,0.0510794560762693,0.0398468687777505
1033,3236.286785116924,4.787714724572244,1.7931116591557297,0.0084596276414249,0.095387210063387,0.038798172917921,0.0253408293009345,0.0053449745828644,0.0432330736495536,3.011764771938859,0.0299445215224671,0.053028976542374,0.018434490687657
1034,4808.244604121173,4.747631296649821,3.8526573091221095,0.0185245537160345,0.1934791473891727,0.2002629255283931,0.0198910467369461,0.0001407626277751,0.1024098960438994,0.8041331729352755,0.0539947130831304,0.0355238912612825,0.0342163088501106
1035,1703.9641564346985,4.6262703783058905,1.3379562214252707,0.0067500617411711,0.017426164202697,0.1853232815514438,0.0094504887831288,0.0066876238905975,0.1342917963937621,7.1394696648582805,0.0786059493963506,0.0450149820149873,0.0070340522825655
1036,4745.251507242058,2.826668500172809,3.028986166284416,0.0044657180628535,0.0391002619475477,0.1625748402005578,0.0096281055733978,0.0083552122219434,0.0753838812924431,5.78833774995606,0.1973144651065103,0.0458386581077534,0.0113115650416607
1037,4015.6084309447233,4.173592080450806,3.891288209881407,0.0095731557502056,0.1689891294210004,0.0284894778129001,0.0275682124238525,0.0263207556604447,0.1057261562317299,1.56080290620898,0.1132984703462342,0.0535976189369969,0.0444550446061518
1038,3120.948882570436,2.742905104702109,4.593098572917604,0.005524581505343,0.108001573033922,0.030713587724072,0.027078000783378,0.0140401291406341,0.1243129817200622,5.725410604051643,0.1722345129845333,0.0457116777656449,0.0154799477649244
1039,3370.2009801583613,1.7258974259747055,2.6832300893843506,0.009978369105601,0.0860007571068458,0.1409867079463007,0.0250145982931846,0.01187185285404,0.0502141532604335,2.9043099114149804,0.1355223059866709,0.0270538204634265,0.0149385188845323
1040,4134.265556870266,2.366924868528172,0.7921416848898555,0.0187223415906061,0.0440134529286225,0.1758522235870834,0.0263610824001134,0.0190836193278269,0.1259276986547559,3.315587950110798,0.0854911432846421,0.0445801272016125,0.0255432941624347
1041,588.4794562780692,1.3616821045238594,2.7998853648057667,0.0153840187388008,0.0718769613862822,0.1195847850119727,0.0219245049501114,0.0051498605494955,0.1025048564145335,3.792195536608705,0.1516965177100249,0.0299184314371529,0.0178630056640165
1042,2292.943562271791,4.56199457819457,2.242997634891882,0.0089486211220268,0.1127058368061492,0.1323754804514402,0.0117092919006234,0.001057589082807,0.1172859720959661,7.881002135779316,0.1931096337941799,0.0506195408490788,0.0209227049008574
1043,1726.4391491976526,3.675282259004037,1.6632884331418831,0.0040702987290316,0.1322695531844873,0.0185260426367522,0.0186331637299881,0.0115248603767831,0.1260407308239972,2.0908115346105034,0.086909822117879,0.020659204803267,0.0161340770199495
1044,2306.371326937261,2.769221049306797,3.742970412856371,0.0050543062512563,0.2029559472489229,0.1246796415607548,0.026929876369441,0.0220667420946289,0.1060991872330204,1.923157614892176,0.1121150903926502,0.0510203777085577,0.0222545827808312
1045,3051.303722949325,4.488876842227326,2.827366328912848,0.0114572263153519,0.1151677453794696,0.0219086302828631,0.0272178186828402,0.01561343215333,0.0392706317086675,0.5229111244235131,0.1008903228317649,0.0278175393714269,0.0186110339569142
1046,4207.392044874739,4.295653305208413,0.5455572588385282,0.0031030968005598,0.0881936317037904,0.1818373366037368,0.0149793708288239,0.0078247075519056,0.1187267127247596,3.83682346952284,0.0962004483538087,0.0416627188006144,0.0080960675543664
1047,1596.5847149461774,0.7636517568501144,4.771742186210274,0.0146725414274788,0.0598580061515617,0.0064063330078644,0.0223411317304822,0.0064749156587382,0.0991393365693219,5.602034243993943,0.0534550963825721,0.0396019743902208,0.0093531923124027
1048,1955.0443941141373,3.6136434374939546,1.8214723095168348,0.0172685631277717,0.1585909534161425,0.177324302099077,0.0167690330828008,0.0051835071307711,0.080563208402194,0.4277684544306472,0.1456771276932094,0.0525925379211262,0.027101648422828
1049,3081.798395199513,2.052618399974849,2.477328652395988,0.0080415507813854,0.1849615807949789,0.1709153440610546,0.0198246321400348,0.0049013261051611,0.0382045353980634,3.3212881215008885,0.0091233389367344,0.0432700470568147,0.0293088563580388
1050,2847.2122055426125,4.883860375470088,4.782460727266907,0.0088716260154034,0.1664959215407972,0.2135616032111993,0.0158669844707713,0.0147528357645474,0.0366051712720798,2.957499009465667,0.0592671356448498,0.0345223511438151,0.0206172814279356
1051,3780.654548206373,4.16968616474164,4.740046758984222,0.0164030348579791,0.1921284910445841,0.0186492095317198,0.0213989929573236,0.0111083823720924,0.0608902978201881,1.7386565393436155,0.1975619240146425,0.0376624286603349,0.0353723406600746
1052,1920.6556784098248,3.03015288706497,2.776780366137813,0.015451994885131,0.1022503001462802,0.0299956839358798,0.024087896306199,0.0067779351001728,0.0400768832154971,6.592209912052568,0.1715010337296104,0.0373093404369695,0.0120928359233459
1053,2059.762327185779,0.7988884144938977,1.6038653715768554,0.0204867266966341,0.0757597862054699,0.1711781775227464,0.0143446717951865,0.0056127657956882,0.1095768448636114,2.032367285392194,0.1101472706021031,0.0520931423234889,0.0438539928313014
1054,865.0215630551479,2.601028746452589,1.8607297744510776,0.0091231787658587,0.0435711324794319,0.1744002760282205,0.0244267070363308,0.0031661032444983,0.1090826117761501,4.390442518768246,0.0080123475215017,0.0283155502728848,0.0163770099695064
1055,3541.3969762058123,1.3250801643296737,0.6553832023567008,0.015098544170171,0.0634841403938285,0.0374833985946001,0.0107584714821491,0.0005122015294098,0.0916458971140967,6.7353683830508295,0.0948127103616234,0.049814412358008,0.0239819078550233
1056,973.8651283113936,4.88574295140327,3.1049093542975243,0.0152544516977708,0.2139982778105687,0.1167233785736647,0.0263756484441774,0.0212149433545903,0.0811940612278517,2.1475784254323957,0.1556719935769978,0.0375293484098589,0.0350013292114985
1057,1950.2997261559335,4.937787795499539,4.121450147391425,0.0190242631061853,0.0193736822360697,0.0310628657326958,0.0185393571167294,0.0113597900338145,0.0996040249485519,6.817025471871105,0.1037014058025706,0.0428749691289184,0.0324059981669504
1058,896.4268305965227,2.3789455775793944,0.8654012402529401,0.0210158950463848,0.2186753693829103,0.1966431682527329,0.0244043404762116,0.010949872692843,0.0969605595779161,1.6522064250280446,0.1500613754971946,0.0518885947816724,0.0166090432597846
1059,4492.167045527349,3.1427380053075327,1.764974265778147,0.0139868915102111,0.0817657596084103,0.1235223449098714,0.0144047599704251,0.0103960576844349,0.0369958751991055,7.487984057643246,0.1523952152444816,0.0491353774086325,0.0298271244272452
1060,1218.6283476731398,4.232837724339801,4.907516080555902,0.0187351500446716,0.2077680463684546,0.0359995827835462,0.0247864725410184,0.0028449868612271,0.1064497680217186,3.464421224009228,0.1040673103033277,0.0296423391686432,0.0131081334028249
1061,3385.946807409277,4.116759346852058,3.5699997319760053,0.0080106896751575,0.0330837116827447,0.1759963335061252,0.0186932291988368,0.0119725174244117,0.1325832393521945,0.1168715671845985,0.0445842197325866,0.0434041657687042,0.0429586498647675
1062,2814.7653659846637,3.3345818791951367,1.423080810318568,0.0182341700305413,0.0850902129895934,0.0512244702155024,0.0201090094176089,0.0072521184808042,0.0307061782371375,1.2105605400890034,0.0645969689018347,0.0339621743457469,0.0180338059873672
1063,4622.420615352257,4.952223503032948,0.5629604262860356,0.0059887871513419,0.1343526633032722,0.0501686147571496,0.019880669668801,0.0064115185310254,0.0874522147328806,6.006267726627739,0.0453744671373006,0.0408614221273659,0.0378320441470438
1064,3187.943080844094,2.1287535384880325,0.8458707740974784,0.0161483302684947,0.0402619950368195,0.1888857890390942,0.015555853042821,0.0004463978117307,0.1197979853773187,2.7163740004998727,0.1808084075257227,0.0356153233807218,0.0208025245570789
1065,3991.74672417862,4.112255787168035,0.9332656285403108,0.0183455004019192,0.0137547605833837,0.1616222815979058,0.0114349657450115,0.0092559992339867,0.1109127207177573,0.9064506896038128,0.1827628910556558,0.0270906064045731,0.0214703439041389
1066,4195.605002801679,0.7855314283984746,4.615233461007038,0.0176754414190811,0.1639052121451923,0.0094938892530631,0.0141222635302109,0.0037234220885413,0.092450352675085,7.378755912155914,0.1249916741041739,0.046357145816792,0.0452068667828133
1067,1884.4350823487157,3.897696700065079,2.398060372071182,0.0033075331454771,0.2084761898103694,0.1828912908149489,0.0228425166502704,0.0135365511660314,0.1149524293960365,4.108515166095201,0.054757884082136,0.0352603756007539,0.0269031298064796
1068,4548.5702940745,4.835351497380326,4.833555301481505,0.0082725347060827,0.1384063555998381,0.083691164554437,0.0173239442126755,0.0025411408960095,0.1379525102565673,2.7539636796907105,0.0737298567607151,0.0193848571500321,0.0088668460890835
1069,3409.62001647843,3.155974633566521,4.282906216420296,0.0093169864030489,0.0578882697669141,0.1441920914339246,0.027606109120667,0.0222848154931662,0.0559535267120804,1.7238692410835377,0.0214565040078722,0.0465239187633388,0.0419222523795498
1070,4209.941438594596,4.183061032355147,2.657634891084785,0.019088753323151,0.2179952776190376,0.0168941601205521,0.0258753311458494,0.0044297810375867,0.035281076476009,7.526717726682812,0.0953224446636991,0.0313870607017665,0.0082302694290636
1071,4227.9470977695855,2.794592669352429,4.0537965541451335,0.0191964418845603,0.1563118497024567,0.1789980270795058,0.0129522542220231,0.0040471698223559,0.0403397764167406,4.072137135635071,0.1351053930341788,0.0422469585967093,0.0396528855204986
1072,3196.382652746752,1.7447599484911769,4.136227088938876,0.0135965062962577,0.0983802303453273,0.0834170966742981,0.0263781245766641,0.0198717944139394,0.1121923012781762,1.6941360125306657,0.1695977941210363,0.0297095593411451,0.0256191272438286
1073,2024.382469918876,4.990765903179759,4.930340586186431,0.0205010141465159,0.2240756674457374,0.1049023547937837,0.0092411738668923,0.0077049581219672,0.048388870462537,2.053103379567561,0.1228148548436975,0.0516900960795973,0.0501850247648538
1074,610.4163065938101,0.9641512973383856,3.8972755910137256,0.0176149210642669,0.1892467791539237,0.139074597485716,0.0253989532119147,0.0022217744777847,0.0594658079881624,3.925471801328645,0.0803331172297593,0.0459198275619715,0.0340160704559413
1075,3979.147788078557,3.171845807112485,2.3094996265369394,0.0134556133379085,0.1592081164578811,0.0550826922347518,0.0237843511301897,0.013919045198452,0.0815048296153838,6.225709586262749,0.0732476659286223,0.0519451834934141,0.0222425368835925
1076,2921.9749760483032,1.2309819758765652,4.603259194253248,0.0049044987246966,0.1874606058945818,0.1998416637699407,0.0075430236173914,0.0037484020573338,0.0791537383417312,6.828173021688557,0.1509275806644325,0.0337354919329564,0.0182051533316237
1077,3635.6327007427776,3.398264656356534,4.150658205397704,0.0043352519327205,0.155302487716223,0.0481372053904686,0.0077604358185617,0.0013006177019989,0.0397973653335905,1.011859094676439,0.0094875263898069,0.0335204244650167,0.0198599457228523
1078,1865.9246062731568,2.6632186490515357,2.579881836830909,0.0033260179150078,0.1015274665851114,0.0107430888104957,0.0094162280667211,0.0090827153523993,0.0399246324593461,5.161752518955878,0.0868743649875894,0.0334941066593513,0.011848312649849
1079,3766.2257605274,1.2019745579615648,2.8062732222184934,0.0066522148594463,0.0205744030797459,0.1493554398593277,0.0241233658090798,0.0058849340005532,0.1128505714015841,5.486243535142357,0.0887674799440771,0.0318911701417556,0.0066294582912804
1080,1555.4132094851805,4.956329140203339,1.4603012829734292,0.0115678186514359,0.1350597885919072,0.0897212195104872,0.0237996337151124,0.001614519749337,0.0579729479407042,0.7023355108484773,0.083958985896254,0.0285239398258034,0.0244093000768707
1081,3557.9373910593017,1.7585243451424986,3.020426811409924,0.0072551232400623,0.1817343853685099,0.1480765122805351,0.0164167489619951,0.0043145393610627,0.0390668652332997,5.362083715027798,0.1418215207410361,0.0353780718402572,0.0108964585020575
1082,3402.1987319287136,3.5154396735408344,0.6688065111547891,0.0082089342908305,0.0956983413748333,0.1548579329989753,0.0119944485163686,0.0016340843574223,0.1062201656825022,5.771268833798116,0.0593733857477591,0.0499567258746346,0.0200128208478155
1083,3464.800527567278,1.49739447322622,1.7236646805360334,0.0163417781366625,0.0337025958336583,0.0440812004857108,0.01798061537419,0.0033198726202609,0.1035556988859667,1.0008175062130125,0.0154200705097391,0.042518167882214,0.0288680236955203
1084,1189.934156599567,2.06390097266642,4.00714840686024,0.0216945196826883,0.0830898829426452,0.2116352225550515,0.0139597606799732,0.010599721654386,0.0739582928337561,7.471294586276302,0.1003679318795312,0.0283655106521777,0.0196959805546064
1085,2697.470047802516,1.0540678234416363,2.524954577163616,0.0033695484805409,0.0923613363239305,0.0391339270184347,0.0137573243223157,0.0129536297857893,0.103045154845046,6.576390749291615,0.0543180730785826,0.0361930143642465,0.0337824286242987
1086,1328.8277674641356,2.9923507597714254,4.516375423072579,0.020220932273891,0.2188229213032516,0.1183988642406105,0.0138048741045155,0.0044501195143289,0.0645853850075206,6.214804388216009,0.2021011624302838,0.0164487857336721,0.0080412135128305
1087,3629.914280890082,1.236296168450011,0.8083741758866084,0.0055945062944857,0.0750634209872999,0.188717086114765,0.0178023209681042,0.0053971139358862,0.1191038854008626,2.4733893683101607,0.0910104230724145,0.0319734709739496,0.0255897116843977
1088,2876.1443468344587,3.349949551839033,2.554824860899032,0.0141347085604663,0.0951820722398564,0.0785099170411867,0.0065096841003293,0.0053850405784528,0.0379955752446617,0.2269313381720945,0.1839269230436834,0.0331594617090416,0.0281825255201759
1089,4054.887253933743,1.7558156695411848,2.375742634065934,0.0031604051182157,0.1844549834795585,0.0489570786775518,0.0188969356983163,0.0028546208852357,0.0655544871713412,3.0525580654633586,0.1905179155803073,0.0509467229529827,0.0136008141682505
1090,1440.4136434519742,2.749487660848401,1.4161987715760995,0.0170064897880005,0.1033139781656859,0.017513397765155,0.0127927963495845,0.0037126683037855,0.1176243628543613,2.506547631400742,0.1470512942421666,0.033842665540227,0.0196428844936896
1091,505.60683603041184,4.137339549739151,1.662086362009621,0.0136174108793343,0.1811712092475457,0.1479691207405866,0.0255931784742168,0.0153853431811278,0.115108509825252,6.755415108874939,0.0810602899893668,0.0315531682757502,0.025200379620415
1092,1759.8860833081835,0.8818522515701921,4.845647857898178,0.0058499298891302,0.107034090813225,0.2049697843851737,0.0134064813905605,0.0047512204589558,0.04694257266681,1.3182199003019863,0.0648548260355084,0.0501203135678317,0.019989800406262
1093,1225.1907947119553,4.925108061862326,1.4149478476711654,0.0045154782940155,0.0916060640878224,0.0800596070915027,0.0198398815993258,0.0167203746977134,0.1214401974927943,6.962050329218595,0.0233103845242151,0.0488942899253456,0.023462877271533
1094,1747.3368452930897,1.9258967823081703,2.717912464766929,0.0082398049471001,0.0469215008213028,0.1368855295478975,0.0220836568898484,0.0174266879058342,0.09861320145009,2.825412650624028,0.1059087166175024,0.0344734384185709,0.0300277104250673
1095,1704.1956637612634,4.723069067988123,3.099634434580349,0.0051204904828519,0.226660247398526,0.0095995859533312,0.019579527206962,0.0177304637519748,0.0783747029301998,3.033462353365966,0.0768202537902721,0.0455077491983293,0.035294790159008
1096,1627.0747653538026,1.448521761166345,3.8770823639282783,0.020767524641483,0.2044989459419129,0.029306332106394,0.0218444355059187,0.0154481378724353,0.053337020159182,1.160598110227333,0.0894238449785563,0.0518955176484978,0.0430408421182167
1097,4542.753669658312,4.246836422063263,2.998513564808455,0.0056344041329426,0.1099200544523303,0.1095321124013019,0.0233206690443074,0.008169462568466,0.0720043032858714,2.1766932653895417,0.2006721828764972,0.0482770080707164,0.0303455066553758
1098,4290.939127013809,0.8889990458426243,1.445811893294116,0.0146806087889614,0.0140506303369891,0.2071610214936992,0.010597262419597,0.0022841611332617,0.0779287759334459,6.972003588971171,0.0598937564302392,0.034335230779015,0.0309612851903275
1099,4241.414685710821,3.999862175060799,2.1035198999459555,0.0035177595309829,0.0603285164802298,0.0855060535346435,0.0193636795421451,0.0003298456731036,0.1116612169274012,4.148361279193972,0.0424201574421583,0.0473463910995783,0.0154027516880364
1100,1045.0341023307092,3.6285091155730473,1.3956281751542057,0.0052479202876005,0.1674329510399891,0.1605188587277547,0.0222182782955935,0.0201842477632695,0.1201158988275656,0.5291331181161835,0.202427614885555,0.0376993552369411,0.0215473745885031
1101,4144.916413744795,1.9078918640842375,3.735912040309578,0.0048774949126818,0.0123756403711551,0.0939787899200902,0.0194657982567009,0.001980858667148,0.0575563707106341,4.829254920479467,0.0863118007016266,0.0446506708134226,0.0110892356772317
1102,2357.2625918637523,2.077277704196142,3.621838755851356,0.0138267689004497,0.0926031777385903,0.1340863886607852,0.018712424321582,0.0175338864854484,0.0456398322091997,3.432374619858252,0.0279937488295879,0.0360527019317962,0.0355707556120131
1103,4081.028423007156,2.838480380207729,2.8816261040012265,0.0085368069491244,0.0495727638254009,0.0611046209037064,0.0202884728155374,0.0198639092683897,0.0384642721606557,7.130068946481235,0.1988106702302817,0.0509673036005169,0.0417282487119736
1104,2930.128012032668,4.446297654395918,3.631266733908237,0.0133577931832199,0.1074346569726202,0.0276180905496887,0.0058219451511486,0.0002717985192977,0.1031539215375416,2.711899015168461,0.0715220362656907,0.0276849205835905,0.0192451045243042
1105,1879.1040941980896,3.402483956420709,4.400055507027799,0.0140180254720384,0.1615125294965277,0.0562089349216493,0.0062374184400976,0.0045737493315787,0.1052921536090406,2.751776500749988,0.1946131333553284,0.0202150564305834,0.0201941440478004
1106,3814.753852267697,1.7066613819403558,2.742741892696723,0.0133232073075025,0.1475459891795651,0.1807552667467123,0.0168384166581093,0.0091920397952769,0.1004762756932885,4.306518255729911,0.1258819270712389,0.0245162544704691,0.0175481306770864
1107,2366.7109231707877,3.4843134326087646,4.904144068368269,0.0095446645465145,0.0299279888266941,0.163912164705359,0.0147477317737951,0.0030855671345055,0.1352235255396304,5.979825122691624,0.0079493788191406,0.052183793177727,0.051104740143379
1108,831.2088359860585,3.201243369934958,4.024460813273921,0.003973943125129,0.1753057855138538,0.0192970637110635,0.0207129157896339,0.0073706411082419,0.1230460971761093,1.0771054497904315,0.0761189640886905,0.0399636179125738,0.021551050536714
1109,993.588705992434,3.0502445251625203,3.474073673913524,0.0108209380854645,0.1134193559714684,0.0453166895876797,0.0275036088658849,0.0087611334977902,0.0331451931153409,7.692531777990747,0.1507165101220848,0.0502399153463287,0.0100154472108612
1110,1353.060038112412,3.9142029570381895,4.073532967115279,0.0081830761735396,0.1297682716268825,0.0190472862179807,0.0093283664592807,0.0012342200457176,0.0794838078202358,6.287141247902482,0.0408349616506246,0.0356112252645056,0.0305539188113212
1111,2852.6393988366044,4.4697422493339545,0.6665173513484091,0.0187840259026514,0.0656386069661682,0.0336954080938858,0.0148947929410099,0.0112786257411697,0.0431968140267412,4.606561656509491,0.0316596571571007,0.0326517907089869,0.0279207683649072
1112,3000.7701872425146,0.7324895414394015,2.374699908278309,0.008427211696231,0.142219720744457,0.0248745784112607,0.0120361222002593,0.0107872492573336,0.1172985031904463,1.942300572639315,0.0838602359991746,0.0367588687083148,0.0276228139221375
1113,3856.7067291773055,3.923327817636349,1.9032465302735573,0.013346252620206,0.2093250296618478,0.1598226915554303,0.0255000285186815,0.0161291709253437,0.0974920306205093,6.248142549144442,0.1854246008414593,0.0295665260457445,0.0188805214021951
1114,2401.967881900797,1.2267348689234063,2.8526802712919097,0.0060907774332068,0.1354557501955647,0.1196303104248267,0.0254436065948041,0.0105916819158554,0.1267472852561912,4.740914090853313,0.0764905212394888,0.0496061364751079,0.0432706517545115
1115,2320.860802664698,2.450788599528864,4.849842411910736,0.00421298956397,0.0541454866573379,0.0644855652545283,0.0071655887007758,0.0018899291585329,0.0337716044530428,0.4048932321301581,0.1170936490702819,0.0200809582073522,0.0101969475841061
1116,1187.842325701762,3.420167597716869,1.160845046782676,0.0217019094121364,0.1121329733809883,0.1020375421396344,0.0186179730910287,0.0021841894484328,0.0968508940039018,4.268411927387023,0.0336557501883336,0.0197476428475909,0.015922030247464
