# setID,BGC_sigmaPaPOC,BGC_sigmaPaCa,BGC_sigmaPaOp,BGC_sigmaPaDu,BGC_sigmaPaNeph,BGC_sigmaThPOC,BGC_sigmaThCa,BGC_sigmaThOp,BGC_sigmaThDu,BGC_sigmaThNeph
27,0.012064339100358458,0.007345844219253249,0.11218489144892599,0.009999162490196365,0.04802534635365738,0.17584193414634347,1.698110099180287,0.06758038738673536,0.06873626925340004,0.0809012979614208
28,0.02512605536811443,0.029122096865653643,0.026578431567717185,0.01808862333439029,0.034842635572680025,0.14452080566155295,1.5364939543046365,0.09692287736953577,0.06181265561588,0.054499743002826055
29,0.018718139518920304,0.02280133208269238,0.08904671866656866,0.020779238637614595,0.0012718032324674261,0.2667785773569831,0.41025363931975245,0.04438815328746112,0.03650750863927672,0.040387442958039185
30,0.021258726795508706,0.010209004252505552,0.043673877467609645,0.04830599350974934,0.027213468093710405,0.07178348899358108,0.0598939593272764,0.20555550284104682,0.018851649327771773,0.00848786561476555
31,0.03578128523004745,0.036912376801005606,0.1252680166292795,0.0030022856627405954,0.005586569704828161,0.21969076227020315,0.9832723174397344,0.10823090844029833,0.0030449016934546618,0.09490130891101123
32,0.03313270880824694,0.055349851553808435,0.17996026333256185,0.05320295233227129,0.006781599075521217,0.1371115173888188,1.7908358341556576,0.2534103674354696,0.10234224175797738,0.0632078937002803
33,0.01751266458146679,0.02174744917866861,0.14531260947040253,0.04212376892053139,0.0128156528830366,0.08692240489781582,1.311271962044323,0.2574770112895812,0.022900223031676534,0.07836947168727844
34,0.04143219266795664,0.007987107162638368,0.03140653998289583,0.045678410866101776,0.03316567824425139,0.24217031713469284,0.8065713190827244,0.2069024967367402,0.11891334341158563,0.002541314510004105
35,0.03051394581538675,0.06242823716088506,0.14100432929691706,0.015450939827745026,0.053577991044607615,0.07127371722618199,0.41404557505416134,0.17748173706502288,0.10371633367176027,0.11673802993924476
36,0.014740292100010974,0.002897162035200327,0.11028140388583753,0.04240768964079344,0.024287655516509216,0.22075225721979527,0.6939979296050177,0.21868040794161503,0.10462589926700015,0.07136751477579299
37,0.04254518187125138,0.0013735424827130836,0.009704509813502283,0.023603357153370155,0.023438422469494086,0.2154466097823344,0.2942742502241434,0.08707156723240299,0.07432510592414092,0.05313455031970651
38,0.020057187366445725,0.0009125023937884883,0.0028253170538158493,0.04769204939976196,0.0501037801622024,0.07372974375496473,1.0685636075343647,0.23337243364285926,0.11012351600265194,0.06721316102274932
39,0.021547728762469062,0.057462800643263506,0.14219958188303433,0.0021428567690683956,0.05307747382640679,0.16492111477984728,1.1225119086163988,0.04646752435399354,0.10262359311919535,0.08181981726932304
40,0.026941232966722514,0.040441508722469606,0.027142617565127418,0.052173740933417645,0.04292250755342256,0.13217335180799727,0.7991919610233157,0.06858646509258058,0.10124982349170421,0.01251005216030835
41,0.013473619715992195,0.03698443609683284,0.010023022143458288,0.044475078455062426,0.001964165716907966,0.2257936177114284,1.8341829498915245,0.17021108236922478,0.07094838442449411,0.1066781209206587
42,0.04058413552846402,0.019900819004511162,0.10332295394800212,0.01206572150453303,0.03270656191290043,0.09332066682201218,1.0426391226847758,0.20564032133822605,0.08826302240974106,0.110548607624202
43,0.017071057776486234,0.04309755559583853,0.01263777445726193,0.020201466098086214,0.0435199595696404,0.10109774148880915,1.2457952106465109,0.1038784064411803,0.09699515106269727,0.11079124792649994
44,0.02262570872079927,0.038133556940083045,0.10889444111743954,0.03326693169603341,0.02450461454206063,0.034235641866684444,0.42163888932537286,0.006315400815816285,0.10308992136367869,0.04472953916451693
45,0.04343277744443068,0.024750884124010022,0.13605112991665932,0.0063676524365509374,0.030147225777843942,0.15388997602279458,1.7380078519555335,0.06230702711368793,0.044818624529877976,0.08853522942095278
46,0.01729661196830986,0.014660011383680371,0.11095077921219312,0.009738776639793912,0.02126622841960742,0.278082861767144,1.7166544547886675,0.15087462285189773,0.06855123943239563,0.056342332616743325
47,0.02341206710081673,0.032281296059364036,0.06580290160127587,0.04813523084593514,0.021302658435701127,0.24922203798249878,1.4991100513394882,0.025412973252468156,0.06977145032582398,0.09589985409190044
48,0.03460572522664112,0.019018742550936295,0.11153476004355513,0.007586845798582904,0.05298149788731847,0.14664910308184426,0.4686549238386175,0.19565553470314903,0.003833961344005126,0.10357875441168729
49,0.02212119721606292,0.012658913445293145,0.07918519631622441,0.04041715568638115,0.04620907640113675,0.2445455708074389,0.8342713959324582,0.1068229475097969,0.08321705644819816,0.110353978834324
50,0.014528817157354839,0.05631286629708538,0.00956262497028863,0.0007673314929791541,0.0035543933473203846,0.15061494090372107,1.2735492575926834,0.1918139896433265,0.09372910335369287,0.04736131666565199
51,0.01556100992601921,0.03068451293834252,0.07414819710637863,0.023714409578871908,0.025395611561497094,0.03814026024827261,0.008239584470919364,0.09254813543148234,0.10130957389068324,0.07520373624720077
52,0.025649983193081868,0.016817963631194324,0.0565129988850252,0.03848974000719258,0.004550704429946885,0.20303027620426786,0.5810401212123238,0.13837478026959402,0.09006649806801525,0.07250926322647587
53,0.044825661092938104,0.056978308201777794,0.029460629946330683,0.034795590380166525,0.013189778824046192,0.24952929360218098,0.06953999655212043,0.1963445626022332,0.07313670033542419,0.09199098578865618
54,0.0351851717136903,0.012814892575381433,0.06505795429818595,0.022130015613088864,0.03468369803579858,0.14115100099963304,0.5798661749636945,0.029209869646299784,0.1191158368535928,0.1107534379390211
55,0.025108710907518993,0.01727495764075989,0.1780103242168216,0.03693049266345558,0.038307024086856746,0.03214303573970632,0.6767384902078073,0.06619681604453237,0.01272293476698997,0.05466064569247827
56,0.03125724965051552,0.0008900914959223058,0.07401935338482189,0.030295617962835447,0.03235715395130796,0.06944388188024847,1.3141846509218573,0.19988233679453746,0.07542798248691851,0.0041162157156434545
57,0.025585182066274414,0.051865153235373294,0.031262955023360635,0.009560404688207704,0.008428154054728845,0.19269329095483526,1.3381036550320138,0.13329840695594827,0.02073212464944074,0.0078163803258076
58,0.024331097873099915,0.07259417679037604,0.013880342742197736,0.04093062499707054,0.008195792618613112,0.2669211655496363,0.8699937317582845,0.23600669702930413,0.0959014969008108,0.055794873866988344
59,0.011260477376943743,0.015926502644652125,0.10108574602393142,0.01876285535143083,0.006638167532729932,0.2717870188390232,0.6325191021702616,0.17862995757259365,0.07188389777498647,0.0761613625231232
60,0.039254753933398306,0.017850615968612107,0.0024172237881561415,0.05341532338835599,0.009768861773761902,0.2566834513105471,1.0371051738097021,0.1897207380932048,0.09424513681628272,0.11698655317361013
61,0.021034058363753157,0.045459377090682186,0.11558028374043759,0.040498049203895645,0.04094209240141037,0.19693954227812674,1.8265845228207167,0.06957605828040277,0.033669119612308444,0.0019340069707474681
62,0.044042193723757214,0.023149446667195102,0.07060615515764564,0.0424472283764598,0.01373476165567608,0.2689242801780254,1.7117629248918795,0.17500175814194796,0.010004069624904884,0.029657466260537894
63,0.021140787502757205,0.03015098755098178,0.07820292106462057,0.0023671574782563377,0.026588232985954027,0.24628248381317167,1.4456840854093254,0.2408791238105701,0.10226094787115189,0.0109352252854318
64,0.022674958505767763,0.02100177046044096,0.17560218608885575,0.008241131482623523,0.01336695090972552,0.19140640845679746,0.4094509183350701,0.10627152922747286,0.11607840522293332,0.07259124586688573
65,0.017966994829683426,0.04734324058696853,0.08641873279694541,0.0050450619824949266,0.01850299543219468,0.05915185708273857,1.0020487267957212,0.1732286839200603,0.03909074058222113,0.06044963238323028
66,0.032498130490885395,0.029987863186301904,0.06790756456933585,0.0250352073777281,0.01321066275751224,0.18812645645304188,0.3152469455748113,0.1795395186984443,0.048984780635810174,0.0022157970632868495
67,0.034671285620576246,0.05012122688878245,0.08774815947913969,0.051422154370219825,0.006289002087258107,0.2038418582011318,0.32375835933607344,0.09276090171684866,0.10310705962753072,0.05761686727818405
68,0.04222112648123475,0.04397117615873952,0.16657821957916827,0.04626811782817884,0.004809201418463319,0.04534048798104651,0.7800249383826365,0.20021097699503954,0.09557280513918408,0.0869980112252273
69,0.012819383865113882,0.05485768872678245,0.034345857111535115,0.00546962018587849,0.052180784459054455,0.03065837191984646,0.8641706567802956,0.07799930564889537,0.10068122438249141,0.06625320746100669
70,0.04052173013760635,0.04337681788305586,0.1322551924866967,0.005178385459199992,0.008089858974917236,0.25125693431485463,1.8290652409373251,0.2156137351568121,0.07476070042381854,0.11032264895688361
71,0.03332040133899715,0.02878330172901999,0.09510359820817191,0.04507694365167097,0.030371734190115924,0.11106590354638887,0.2342141538133249,0.2007258330137312,0.08744274325968861,0.0627612855951398
72,0.04011156782035054,0.07143089639061288,0.16576099279604817,0.0030582745159735726,0.03889565220677826,0.06780612158407963,1.4539837391570019,0.10395016127955192,0.10516769563890876,0.03690850649573785
73,0.014007741134995016,0.013381095328806672,0.008034920200965912,0.04201482199331213,0.03074941775517564,0.07029972958101305,0.8036482937945083,0.14794993361993958,0.04338728369954537,0.003327245493887949
74,0.036236340598246285,0.027824579289828625,0.12254838383919742,0.04592644421502863,0.03219852647908814,0.22550275387227417,0.39929771134203207,0.16978652335942268,0.06649194988763317,0.1060080489009472
75,0.031391207018714104,0.03634753645410559,0.15676181768704184,0.038513274930593845,0.008351954596197125,0.13342960722367733,1.187493309325582,0.2498000202328055,0.08332493788670951,0.024979773803318346
76,0.036149827802556336,0.04835760030949519,0.030335865938389946,0.015385277431207867,0.05352138185886051,0.141531669652754,1.6931908324098883,0.17359022248997308,0.05956071232458091,0.0009521442143546627
77,0.014789240349962679,0.07145075446835804,0.12357923273006836,0.0048258146332392235,0.037313474495997076,0.15290937057269308,0.4334996657167952,0.21079362576658522,0.1019229428342443,0.060982319260404615
78,0.018767516728895883,0.012919828157817927,0.04966366370384559,0.01536457036625753,0.029653107656112107,0.19502138343979736,0.27130590137162863,0.1336331721980307,0.09651276346300035,0.11742908570462983
79,0.02789429733786173,0.05926942106114774,0.02794716399498905,0.004746343163167502,0.02219128156549583,0.1395148400763763,0.9530716319543415,0.11086164441513069,0.07550588847793634,0.023260100378533818
80,0.03455481792865621,0.0066888884997408134,0.16026112668931886,0.04541565326829055,0.005522355183541626,0.27099811738897334,0.28760395653204984,0.1322424038851456,0.01496534275128,0.07966756581962595
81,0.02397390634529542,0.01774850008868456,0.1511596303189471,0.019801435527744164,0.01246237447399474,0.22373422894186212,0.9904193838499485,0.24697102859078968,0.05839915898536107,0.0724181671070357
82,0.03227032136172372,0.026398505601627133,0.11647050391130807,0.04585633393599429,0.01179345958094131,0.2430062294370394,1.871838110879611,0.2154124870193023,0.03426620578757732,0.034005927392227596
83,0.041885983073697244,0.06629142341533942,0.13585042316858348,0.0513224402298437,0.012144616523157636,0.029878831323444783,0.4741189318737972,0.13560783866504153,0.030530242286496576,0.04272551453841153
84,0.013006728443705587,0.016077070775855247,0.1519609389979344,0.05288669119006851,0.006195324116194798,0.04767246880307642,1.852654986502762,0.0429478609964452,0.08180150177330163,0.00951776483799306
85,0.036418137836828304,0.03079527432301685,0.023219156611820665,0.03467011946870491,0.023512928145924476,0.0846371765239345,0.2840439762860787,0.2085224165493922,0.11552045265991213,0.05793735208540963
86,0.03418802634758783,0.01707676335978418,0.04077755608048777,0.05108541494498347,0.04475577962208253,0.13874834235544933,1.0061223509199044,0.06493506896701522,0.005231130275127296,0.06908159835173781
87,0.03320959213336959,0.030228363401389104,0.05889949284815962,0.004311354279913075,0.03968940660680428,0.17039951961036764,0.09837353057175015,0.2338466905506965,0.07588494027094714,0.04277214961066045
88,0.02672165609458298,0.04301739655450275,0.095850708108903,0.0396825330856215,0.03821091526624456,0.13764792739834938,0.04012268090938596,0.04846865781384558,0.05405930253167849,0.07622596520254757
89,0.022876345951515532,0.04650600162192428,0.12727322067894578,0.007275332465008804,0.04961868882439386,0.2656567742255799,0.6298574708779697,0.0810154580696206,0.057649623393703726,0.0894027431471516
90,0.032276270812806374,0.0672564347641259,0.03911196167829956,0.010088156089571745,0.016619897389628317,0.10237765044816591,0.7516727027813487,0.14385245849490705,0.0491453703867486,0.08634514735462695
91,0.0373472131078455,0.06978951423986943,0.16006656289016627,0.006135873517838686,0.023889047410098833,0.27309419908307386,0.3717890551012649,0.15490098897500174,0.04869485273644964,0.017696053027888084
92,0.03333688560290844,0.0471116504065863,0.026767977832027594,0.04079985906251509,0.006088608464643661,0.05175661655931732,1.0449962821757384,0.22861785893832537,0.09958783028362289,0.01915588703535841
93,0.03245032499779864,0.024669984580718163,0.15960349404054489,0.04149381210859744,0.034697627664092956,0.21356435605982005,0.7435256692550459,0.17250153194485449,0.02499888111523451,0.09375141630082362
94,0.017752165853080815,0.05518565057833854,0.14111852567239067,0.055570567272528994,0.018541977686520477,0.033115875942184986,1.5944438735455544,0.1451020333482562,0.09977873031021275,0.029506258660563747
95,0.03962493355977621,0.04568397664537407,0.08949520321614556,0.05139723475093104,0.05086116938905538,0.19650857033042707,0.4534107803088142,0.17993305198979767,0.09788910920719619,0.03028930372537438
96,0.02226395178305965,0.05100473922373431,0.0679907643343055,0.04035294205107127,0.029180927005090913,0.16166438371464403,0.4713474187839465,0.04615345240567783,0.0901870051805934,0.037543592223400646
97,0.01124141921745138,0.05944551547630848,0.08532351952037004,0.05456426605114405,0.0330562049053821,0.19215652980982564,0.19657767691407654,0.0644168695161814,0.11253805476462186,0.08653901088921372
98,0.03801288478105406,0.03397812520747145,0.0767469361775844,0.019775006938729783,0.04792821209050795,0.14327724879797324,1.3634750159286213,0.09394427987095219,0.11409735173064131,0.07643564555349804
99,0.023152653876363102,0.001923985814206576,0.16190977438676868,0.02531936563946133,0.05336971896211636,0.24130111127839604,0.01731167130375479,0.250274961214578,0.050810597693406956,0.031007161016229565
100,0.014817236459307381,0.0064998725790490165,0.10121540679192113,0.035564108643621924,0.035919527874666735,0.08267739392384907,0.35370864950561914,0.08628409462940366,0.006436251446723737,0.06868152334204254
101,0.023506387548060885,0.027619915232690962,0.038858812035790974,0.02166348158498201,0.0231997454822819,0.19481136940219648,1.19457876968453,0.14371347744093363,0.014657319733193676,0.03312498800294167
102,0.031065480924693856,0.06786822039328624,0.06786151991847388,0.00016021596191758753,0.005089326130227885,0.032226418886428035,0.9875720503502163,0.118918218730043,0.09744592944161928,0.06081213400542074
103,0.04083507671072745,0.010185183655391287,0.10731818156265906,0.0074191771840644485,0.04226625169033838,0.22232389055266932,1.4644370740231092,0.1547345069043454,0.09905289874455189,0.033332677801216806
104,0.027426121477376362,0.017245606278573643,0.17564931950903137,0.03350123434462675,0.02550796528515103,0.18729705248731487,1.5338019969008734,0.05174843585136798,0.1186671128446351,0.10326882075253307
105,0.028876319312366158,0.06288112136948379,0.03872317423743005,0.035841414899708914,0.024406091179700065,0.10967882432776141,1.7319648391430156,0.1331503672949182,0.03398053240125624,0.010072217480506792
106,0.038697264894047956,0.003017348762964377,0.03065112712544412,0.030182794814614694,0.03801396202733887,0.1926335490361449,1.5769539932386898,0.15034928626250882,0.03365434836650102,0.041309909510594614
107,0.02681280281969276,0.026217867785867034,0.02682788978651316,0.0554438692756262,0.04405412220307766,0.2776289550133994,1.7982353320202982,0.1491068623654257,0.0487579173991808,0.007908197858981355
108,0.02377188616023503,0.0650207491849243,0.05612418142295282,0.0015450927664983375,0.05499931523222476,0.07272586779733274,1.898107699210648,0.06773251656772307,0.09693922267044569,0.06309520530007902
109,0.024579822036472083,0.036486174306620094,0.053810113887074955,0.04233291193274512,0.024116107269268917,0.2026144470287045,1.554798580869584,0.11983881406949301,0.005742270791354012,0.045402914660597274
110,0.035030181556321094,0.017053200064337515,0.14457850492082766,0.048109555364085094,0.0464491292972568,0.16254885170047265,0.01648492328049391,0.014267559563728398,0.05844386576361588,0.11265190916838017
111,0.020087300459600665,0.009292825344983545,0.0998756497664564,0.051043906080694736,0.02201479177209835,0.23153369287233855,0.4421831352473355,0.03290104954054061,0.012033542841349242,0.0469172137202968
112,0.016233938660362504,0.06908179327518961,0.11671895097670562,0.0474967665689428,0.02830749309471576,0.11532718637356845,1.5956684458800294,0.00408306569004059,0.07024391370028735,0.04381249526719594
113,0.022150907526202107,0.04550256688519699,0.12464829175804543,0.022543920223749257,0.010360150135145458,0.168022381916733,0.6115358683937183,0.07240591918735222,0.10890266050015286,0.08660472092110902
114,0.03712863590420416,0.06880563974621023,0.1176775592067567,0.03402818061235594,0.05480071912791287,0.060247710079791655,0.7017043246061779,0.2553101347182311,0.06876293587524679,0.11608026522883028
115,0.04018171785828993,0.03530112308305691,0.08100641362872718,0.05337625857426292,0.03675038837851856,0.27880018168100895,0.44912655682709146,0.1293239837257591,0.08184518882599617,0.0064300039967132554
116,0.012278469999164278,0.049685301268716744,0.06270133985562024,0.005673727538764664,0.030858997862293104,0.1431261477031137,1.8323630570109424,0.1678240872890403,0.04089130979517184,0.07190867061190932
117,0.031108073519518498,0.06279483077759165,0.06941943843969031,0.023189502797377103,0.03009982641429509,0.24564589402193682,0.20076903465210588,0.18199753490674217,0.05821506783157254,0.020802359151572126
118,0.04364802174738033,0.0332846319858347,0.020091491401015873,0.0015233471480471928,0.013085028698152682,0.26002426312300186,0.2661288592237876,0.0371313061891301,0.06520158508938693,0.011381274887431372
119,0.017141924567023865,0.02454839364004448,0.06827847714549339,0.03010744020394672,0.023790222446608052,0.028014359053891474,1.2516375380212945,0.22561123242630665,0.05418224398455863,0.0559351207497199
120,0.02031133359639152,0.04515336673029137,0.12268567304642591,0.013167203746680718,0.02062629501114633,0.1483860197281662,1.1776176962476577,0.05080687836893796,0.10052035458544163,0.04597331661921427
121,0.029794690386470854,0.005362228776132042,0.07003414672737848,0.009869808791968032,0.05116040707237184,0.13541540009872208,0.8162052157819153,0.06764134767847178,0.08310418477453524,0.02186782279217483
122,0.02288219229326787,0.03979494900504829,0.16160900360725478,0.036760171106301545,0.014536054260041722,0.13383369311624504,0.9778484863578494,0.19250343356459465,0.029932490007189876,0.07738630198495393
123,0.01881875719102058,0.06941479199900463,0.17225646373489104,0.02565328464701634,0.050045765991972,0.05887433873754909,0.3024867863460242,0.08332737305656386,0.023729580099336595,0.006355331877983533
124,0.02346380175558043,0.00922560937588567,0.17329160781698896,3.6064268040506544e-05,0.033996184813973415,0.08611362197777384,1.2050144167045074,0.022876864245451503,0.012476600281062055,0.09284177668362097
125,0.031582273348024645,0.01245813837088158,0.11209414674162756,0.047985589046818454,0.0215194070026786,0.2365928334131046,0.10527411514741204,0.25073142824486655,0.06270534634450008,0.09485609986419478
126,0.03672757965667371,0.005237222841126229,0.1390654305844196,0.05589368596496124,0.030799299288615307,0.07402092215854052,1.5606424750276493,0.06937973296522969,0.020162995563863927,0.019511021390603487
127,0.018693580513235157,0.07015481886487787,0.12772531372253165,0.04976585693520557,0.008711271943269535,0.058355065337066865,1.780904024434562,0.01741015760343663,0.05273894241040957,0.0013451750384922473
128,0.01234876738516236,0.001275772771122115,0.017089407224883776,0.00511352513391389,0.031702220026818786,0.2568736339845349,0.01778031747153326,0.1690791153074008,0.09117386216810551,0.01443741702054007
129,0.02502341628691286,0.033583251762107816,0.1599522560294837,0.04128607448748909,0.05507729421325966,0.13636974251171172,1.2103750884947622,0.2044903924650608,0.07578368968918436,0.045109443913732575
130,0.027517018769975664,0.03572238266711643,0.08991119821694815,0.035428143325630025,0.046639065934500006,0.122277991996463,1.5682585944894778,0.1582422483343935,0.029192196677124804,0.0785052393275833
131,0.011447154882762585,0.027559091643151564,0.04799968671970058,0.005799990379177037,0.053411121413670645,0.11484640655161617,1.4390988305102204,0.03470904072323121,0.020079882763337532,0.05160162295428812
132,0.04136830634446704,0.029820481151966127,0.010924705905641551,0.010814948053244873,0.03455256858936883,0.15284725856564402,0.6237215196335327,0.173907956592258,0.00973082356487027,0.011747967129889052
133,0.011402917841686205,0.0398257994408867,0.1458731722561636,0.023014057205268532,0.021351032660650752,0.1530625438552866,0.1465723642494688,0.14650588457079503,0.08661573041720838,0.11483690262841945
134,0.018172791800302672,0.05288375569266278,0.04272236130292427,0.03581618465290605,0.020811390511877536,0.07281999556192813,0.11778599898136766,0.02961657119233728,0.07623823217475176,0.061144184643865056
135,0.026970678099363148,0.06759078890137048,0.17869119474881992,0.042947444531153844,0.016860243436339357,0.040124447675721056,0.6131674163091378,0.014566510219576818,0.007845136727439467,0.09317876300887538
136,0.039694861458248167,0.025937592890475474,0.11661852105025186,0.003700602408680412,0.050248124206341636,0.16085856456685907,0.6977108503042602,0.12488136420109903,0.01942631946273233,0.03086344895736099
137,0.011981818484468141,0.052362298906081114,0.09480185714574464,0.0165556246108052,0.021714017515780424,0.2770456007892959,0.9790981643697252,0.03866931436661263,0.11228902274800051,0.014562617500112614
138,0.03449476774644841,0.04476519436684632,0.02827477902885844,0.05156308403591861,0.00833362801612834,0.06977878586252312,1.0309484572551988,0.1609262163197865,0.09359160525197474,0.05212203715021477
139,0.038218164271894756,0.05543247510412293,0.07067114513059293,0.05076907230843946,0.0452010569699552,0.05691612705087329,0.4329333885440328,0.107382237058168,0.07553921273465102,0.11399014655445547
140,0.01608236081830662,0.0722012283834449,0.11426980197068166,0.026482457810513466,0.017383630813191664,0.18333571941166693,1.162750955350579,0.02566565111950031,0.07384327770272915,0.0376434830143521
141,0.02475922251695883,0.06424109016388659,0.15442312923767895,0.0031570762411261394,0.05528732925853561,0.2534696101656768,0.024047031943129474,0.13042520364880333,0.0626041056231412,0.11931709769262722
142,0.02258106339121615,0.05146901282973459,0.15487225159656087,0.00024490686904998516,0.02903904661354367,0.10901255545277182,1.1333273877412955,0.009849532699670687,0.0611872819079553,0.011292402591881108
143,0.03742108589177583,0.05409743279894188,0.15081165736516383,0.011891919431190409,0.015366800802726352,0.19146482031330717,0.8764971535436655,0.008441154760263062,0.001441446836104964,0.11160425323685862
144,0.01686502107899688,0.017520252372207553,0.1482108408884461,0.012457745153916112,0.044993392365240574,0.10183214090125998,0.5630682334064416,0.11109535389423608,0.10900793873659677,0.022946298382137954
145,0.016693878635906375,0.02702661255872401,0.14403631746279538,0.021144031226515373,0.04583870981455747,0.09816997534473512,1.658984028491324,0.16178591610703377,0.014006561957034157,0.11577437568647803
146,0.029087976690727727,0.0011458954766918976,0.13295561871958606,0.0008140471397274883,0.003218079306065366,0.1782725239443011,0.8059587827904162,0.256774624327415,0.07021286103070681,0.028056101413709227
147,0.020907447000908144,0.041477667629174146,0.11016472662032759,0.0005083613939474425,0.04297469885568256,0.04794449061720661,0.7766092696191775,0.011241208207884537,0.01837569739276758,0.011156991184361585
148,0.04334292423103786,0.05442984931346966,0.0609397195224715,0.018951017667251293,0.04611253761831011,0.12907338923025655,1.787961020227032,0.1682934672776756,0.027586969709393488,0.005245839394838606
